album_id,artist_id,artist,album_name,album_label,album_popularity,album_release_date,album_images.url
1MYMvKIHhD7HCTvZ1TVFYE,1fxbULcd6ryMNc1usHoP0R,Quebonafide,PRZYTOBIE,QueQuality,46,2020-03-13,https://i.scdn.co/image/ab67616d0000b27376e8597063716940e8dc13ff
5378FGC7CExeAHuonFYVgk,1fxbULcd6ryMNc1usHoP0R,Quebonafide,JESIEŃ,QueQuality,50,2020-02-11,https://i.scdn.co/image/ab67616d0000b27327515971c2e78bb6c1c559f5
1iA1RUayPcuSm9eTj8tAZW,1fxbULcd6ryMNc1usHoP0R,Quebonafide,ROMANTICPSYCHO,QueQuality,48,2020-02-08,https://i.scdn.co/image/ab67616d0000b2738ba94ab4c850136d395171f0
7JlGkut5ZJDGjfnpJBW1EE,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Efekt Dopplera,NNJL,28,2018-04-09,https://i.scdn.co/image/ab67616d0000b2732128e260c1654f98b05151ba
7wEakddvGU7ThhnN9fCK1B,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Kryptowaluty,Step Dystrybucja,40,2018-04-09,https://i.scdn.co/image/ab67616d0000b2730f95f08dd88a63bac16a995a
7d7XtYNerCQl7eCnloFwLI,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Metallica 808,Step Dystrybucja,39,2018-04-04,https://i.scdn.co/image/ab67616d0000b2738e38b1b1a973cda33da4e7e1
7f1YVd7JKcIP1urkhmdJWp,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Tamagotchi,Step Dystrybucja,48,2018-03-22,https://i.scdn.co/image/ab67616d0000b273b22c768a533038b0e52a18bd
1uVyPjpZxZX1Fkv5JDWvAQ,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Art-B,Step Dystrybucja,36,2018-03-16,https://i.scdn.co/image/ab67616d0000b27306f21b843447d97c648ab2fc
2wxbzlT3CkMWqnB5RDaMdt,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Candy,QueQuality,33,2017-08-23,https://i.scdn.co/image/ab67616d0000b273fb41c8fa27574f1da1e05854
5v3n5vRF9TV1kH3PRMPV5o,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Half Dead,QueQuality,23,2017-06-20,https://i.scdn.co/image/ab67616d0000b273dc1eaf557a53737520ef917b
3sFSne5GVzGWSyB2jXCmen,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Bogini,QueQuality,20,2017-06-14,https://i.scdn.co/image/ab67616d0000b273dd1eff757db9cd7ccc7b0fb8
69XRYLltSi04xN68u8D3ek,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Odyseusz,QueQuality,13,2017-06-06,https://i.scdn.co/image/ab67616d0000b2734507a7be73cd46eafd017e26
4N61A8dJcXL0n7pPGAp9jm,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Kawa i Xanax,QueQuality,18,2017-05-30,https://i.scdn.co/image/ab67616d0000b27328681a643721dc610f8d7fec
2767uzdFWRYD72kE6G18Dr,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Bumerang,QueQuality,13,2017-05-23,https://i.scdn.co/image/ab67616d0000b27343fceb591f27600ec4b12711
2FoPQP0VSbF5SNdI0vnAD7,1fxbULcd6ryMNc1usHoP0R,Quebonafide,To nie jest hip-hop,QueQuality,13,2017-05-16,https://i.scdn.co/image/ab67616d0000b273c417b59b5f8111bcade0e405
7srwJxVlHnUPW0wvKeuh3Y,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Arabska noc,QueQuality,15,2017-05-09,https://i.scdn.co/image/ab67616d0000b273978eccbec55df689dea9ba7e
3V3FlasoiGjWMcracV1mQo,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Między słowami,QueQuality,18,2017-05-02,https://i.scdn.co/image/ab67616d0000b27336806c53f5dba8df91d3812c
0Cpxsv0ctCmwLaq74W705F,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Zorza,QueQuality,25,2017-04-25,https://i.scdn.co/image/ab67616d0000b273325a2ccf9ca9cceb128f7a8d
1jVBxbKSEjLlY7yc5fIkbH,1fxbULcd6ryMNc1usHoP0R,Quebonafide,C'est la vie,QueQuality,28,2017-04-18,https://i.scdn.co/image/ab67616d0000b273edf6fa2306b3dbf501c4ec54
7nred7KfQyx7Zd2nSCaLrJ,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Changa,QueQuality,12,2017-04-11,https://i.scdn.co/image/ab67616d0000b273d7e3ee694737fe29dac5aa93
45zt7h1P5XiBUVVbQ5Xfso,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Znaki zapytania,QueQuality,20,2017-03-14,https://i.scdn.co/image/ab67616d0000b273daf335aaf79f7a86c8466693
0BndJbXRGnhpmXF91zwfky,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Madagaskar,QueQuality,19,2016-10-26,https://i.scdn.co/image/ab67616d0000b2733e68a8cbbf255b0054fd76e9
3Fsi6Ft1RWCZBBSGE3QFlo,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Tour of the Year,HUSTLA MUSIC,37,2016-07-28,https://i.scdn.co/image/ab67616d0000b273121b742bdf0986cdb91fe2ee
09vKt3knAPB2TCZhtIlnnr,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Luís Nazário de Lima,QueQuality,12,2016-07-10,https://i.scdn.co/image/ab67616d0000b2731a7a02e42aaa18b31494ddca
50RobVizcTJVsJ0Fpy93Gt,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Asceta,QueQuality,15,2016-06-12,https://i.scdn.co/image/ab67616d0000b2735f5d750637e162d4186d8dbd
7DwzIrnxYQuSm18N4Fe6YH,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Bollywood,QueQuality,15,2016-05-18,https://i.scdn.co/image/ab67616d0000b273c877ead346098cf62e8c5440
1vkfvXdlk3XRs3wXPhEyOl,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Szejk,QueQuality,15,2016-05-18,https://i.scdn.co/image/ab67616d0000b2734b4d186073c64ab712713e9f
356uwVQpJcqsQwROs72NL4,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Quebahombre,QueQuality,18,2016-03-08,https://i.scdn.co/image/ab67616d0000b2731b490d75a153f0ac9bb17855
4hEuekO0SdP4bn9QS0KlvZ,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Demówka EP,QueQuality,34,2015-12-03,https://i.scdn.co/image/ab67616d0000b2737d82a61e69202c2bda1b22b4
22Cvi71LqWS6A1ImVOsrH4,1fxbULcd6ryMNc1usHoP0R,Quebonafide,Oh My Buddha,QueQuality,12,2015-11-18,https://i.scdn.co/image/ab67616d0000b27351ffac458b58261853c861ae
4llzRZjXnXyFh9iroGHcWD,0sKdZaAhTTobH1I6OHB2tY,Rahim,Optymistycznie,Max Flo Records,34,2015-10-30,https://i.scdn.co/image/ab67616d0000b2734b9157d3915c4125861cee1a
6f5JJcvPRd7tDgkKG3ofA4,0sKdZaAhTTobH1I6OHB2tY,Rahim,Amplifikacja,Max Flo Records,18,2010-12-01,https://i.scdn.co/image/ab67616d0000b273c71942908751167a1a9427a6
54Xhd6UuYXKQ4gO59f45ZH,0sKdZaAhTTobH1I6OHB2tY,Rahim,Podróże Po Amplitudzie,Max Flo Records,37,2010-01-01,https://i.scdn.co/image/ab67616d0000b273a41c35c557f1e5d7fb19afe3
4SUMoe0Y1Vf58sbquGQVpX,0sKdZaAhTTobH1I6OHB2tY,Rahim,Ślepcy,2017 MaxFloRec,14,2016-12-09,https://i.scdn.co/image/ab67616d0000b273715552cca8c520cc8395ade1
0Ty0G2RXnSo92ekJLNH9k0,0sKdZaAhTTobH1I6OHB2tY,Rahim,Sekunda,Max Flo Records,3,2012-06-05,https://i.scdn.co/image/ab67616d0000b273e515eacb9bca77df167e216c
23hHniWfmNNaIbAWXI1SKR,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Tango,Asfalt,45,2018-01-26,https://i.scdn.co/image/ab67616d0000b273422531bef75e00f8ee6a47bb
5fKljjQ8fdnerAMtfvaOgL,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,1985,2016 Asfalt Records,35,2016-04-08,https://i.scdn.co/image/ab67616d0000b273e64ba5ea15248ffa4dad2cd4
1StFNkGzGrGaiJlgUp6mY9,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Wyszli Coś Zjeść,2015 Asfalt Records,33,2015-04-13,https://i.scdn.co/image/ab67616d0000b273d21e093db72095520a4b7318
2jXr6sbHAe8gVF2NphxQul,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Za Młodzi na Heroda,Asfalt Records,38,2013-12-03,https://i.scdn.co/image/ab67616d0000b273598a8a0a9d1ab7006688dbfd
7DmlaE4MLUuwXpewBCUSKo,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Dobra Muzyka Ładne Życie,Asfalt Records,24,2013-01-11,https://i.scdn.co/image/ab67616d0000b273536cc6570a9be39e6df1edd7
7FshCnXPKnwQbVltr8qqVK,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Hotel Trzygwiazdkowy,Asfalt Records,24,2011-06-08,https://i.scdn.co/image/ab67616d0000b273d5f300e9ff6c1b3988054cd4
7ESbEPUdYfqEOVww20v1cG,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Nowe Plemię,Sony Music Entertainment,30,2020-03-12,https://i.scdn.co/image/ab67616d0000b2737aa0ed0ac7135d8b1a130026
3nz41ka801mfyn8uQQhyPU,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Mucha (feat. Jan-Rapowanie),Sony Music Entertainment,40,2020-02-27,https://i.scdn.co/image/ab67616d0000b273de03c82c198f364048e9d5af
18NZKUoau5bZNXAf8NUrbO,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Numer,Sony Music Entertainment,46,2020-02-13,https://i.scdn.co/image/ab67616d0000b273572486ab19c683084c3b77e8
58wtYS6wc2xrNtqKpQQOEg,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Dzisiaj Nie Zasnę,Sony Music Entertainment,35,2020-01-30,https://i.scdn.co/image/ab67616d0000b27341be696d9829b8305ff16db7
3WfwnSxZt8knyGOKhpEa04,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Escape Room,Asfalt,27,2018-11-27,https://i.scdn.co/image/ab67616d0000b2739a14c22ecf87695db249fdca
7D8G1FBNX3kqtrcx28lUCE,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Tango,Asfalt,7,2017-11-30,https://i.scdn.co/image/ab67616d0000b2733624413d3fb7547eab446d68
6HMlFoSL0pIKYsLb9ypLRA,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Palma,2017 Asfalt Records,9,2017-07-11,https://i.scdn.co/image/ab67616d0000b27398e5f0968725c91b801e3fc5
6odnl10DB1V8nrCSVoQDYr,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Czarne Koty,2015 Asfalt Records,7,2015-08-11,https://i.scdn.co/image/ab67616d0000b273c8cd251e9a667462d4b4a925
0A0uL6CQkLDMiyEUp7Lv9B,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Nie Jestem Raperem,2015 Asfalt Records,4,2015-03-24,https://i.scdn.co/image/ab67616d0000b273d80add01e2d5b0a8f7a99643
72rCS90V0ePPYqArunWQsc,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,System Interwałów,2015 Asfalt Records,3,2015-03-12,https://i.scdn.co/image/ab67616d0000b273cd69698351949129b6a2f88c
58rhDVpcbzqOjUsT4hMHV7,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Wyjdziesz na Dwór? feat. Quebonafide,Asfalt Records,13,2014-11-21,https://i.scdn.co/image/ab67616d0000b273efadd57b906ad9f54161a216
39EuBVGBuRjq9QcS6PNaeO,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Film o Nikim,Asfalt Records,1,2014-11-21,https://i.scdn.co/image/ab67616d0000b2733875adf37701548ae2d95999
2gWB5jWRNhNQUH4DD4S1da,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Między Nami Spoko,Asfalt Records,16,2014-06-11,https://i.scdn.co/image/ab67616d0000b27365c0116a0766171ae31f9cb7
3krXyCnPHRTN73H7hbo9qO,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Stu feat. VNM,Asfalt Records,2,2013-11-18,https://i.scdn.co/image/ab67616d0000b2730a58d37f70e6819aff61ad4c
78OR0qvW9w2O6KcqJ1tEkN,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Niebomby feat. Małpa,Asfalt Records,2,2013-09-23,https://i.scdn.co/image/ab67616d0000b273c474022ed2f45d962d44a7e8
5tPkgK2hLApG1XI3ePU8YV,5qgCrzMzASs1YpEMSp7tGt,Rasmentalism,Drogowskazy,Asfalt Records,1,2012-12-14,https://i.scdn.co/image/ab67616d0000b273911e56088d99ff8003c764dd
5Omg8cuJvTROseRnqUhH8Q,0wm6v5GU6VbR1wtsm0YiTV,Słoń,Sick6six,Brain Dead Familia,45,2020-02-14,https://i.scdn.co/image/ab67616d0000b273f0ec07986d3c800a7a94b628
0oXsFefnFAsRabMYgCfuFf,0wm6v5GU6VbR1wtsm0YiTV,Słoń,Mutylator,Brain Dead Familia,53,2018-10-05,https://i.scdn.co/image/ab67616d0000b2736def16ff941c63a286b9f6c8
5QyyiD5K5hWiOjSyZwP5XY,0wm6v5GU6VbR1wtsm0YiTV,Słoń,Brain Dead Familia,Brain Dead Familia,42,2015,https://i.scdn.co/image/ab67616d0000b2731d8a982e93aa57db85867736
7gRUR4JZ4vfNvIL24qX85j,0wm6v5GU6VbR1wtsm0YiTV,Słoń,Demonologia II,Unhuman Familia,47,2013-10-04,https://i.scdn.co/image/ab67616d0000b27318f6d6d8ca080763b9fa1c5d
0WIl5rz2skwdY7H5DayMzh,0wm6v5GU6VbR1wtsm0YiTV,Słoń,Demonologia,Unhuman Familia,40,2010-09-24,https://i.scdn.co/image/ab67616d0000b27387e96cbf9b3b8e0584517b7a
0W7rf2yGx9iw8Ummp0lOew,0wm6v5GU6VbR1wtsm0YiTV,Słoń,Chore melodie,Brain Dead Familia,38,2009,https://i.scdn.co/image/ab67616d0000b27321690be0e066dad862db979e
6V0jQGomdqI6Ewksmzz5VC,0wm6v5GU6VbR1wtsm0YiTV,Słoń,JCVD,Brain Dead Familia,20,2020-02-04,https://i.scdn.co/image/ab67616d0000b27307da68512ab599332af93e5a
5jUNHjyFJrpD8DQWYFfQIk,0wm6v5GU6VbR1wtsm0YiTV,Słoń,Make'em Bleed,Brain Dead Familia,21,2020-01-16,https://i.scdn.co/image/ab67616d0000b27322c4bedf4516dde8fc7eca52
7IM93RUwJCDMOe9ArJU8C3,0wm6v5GU6VbR1wtsm0YiTV,Słoń,Xmas 2019,Brain Dead Familia,21,2019-12-23,https://i.scdn.co/image/ab67616d0000b2737e47c0a1b64d508835a7f125
5HbBbzDdl5UyW7mtJsYSpG,0wm6v5GU6VbR1wtsm0YiTV,Słoń,EP,Brain Dead Familia,39,2019-02-11,https://i.scdn.co/image/ab67616d0000b27320311600122950660d45c04e
3aABn50E2rvq3vICS8i2bt,0wm6v5GU6VbR1wtsm0YiTV,Słoń,Butterfly,Brain Dead Familia,11,2018-10-02,https://i.scdn.co/image/ab67616d0000b273a35124ab22b2464cdab1e380
4P4Zbx8mONCr2eEAKk0kdO,0wm6v5GU6VbR1wtsm0YiTV,Słoń,Klasyg,Brain Dead Familia,13,2018-10-02,https://i.scdn.co/image/ab67616d0000b27315141abcbd55c78056c69a57
4mThfdW1LZL1mGgLB7bDaR,0wm6v5GU6VbR1wtsm0YiTV,Słoń,Sicario,Brain Dead Familia,18,2018-10-02,https://i.scdn.co/image/ab67616d0000b27391ac99d0dd2b3c3fe43fb2be
1tja6lvoZUfGXdXMR0E4dp,0wm6v5GU6VbR1wtsm0YiTV,Słoń,Ugly Kid Słoń,Brain Dead Familia,15,2018-10-02,https://i.scdn.co/image/ab67616d0000b27311734e5308cf940127bf0e50
1YSAq47cIdfxIXFSOO12hJ,5Kuxl5ZenCl9fYzmtin6ot,Sokół,Wojtek Sokół,WM Poland/WMI,58,2019-02-15,https://i.scdn.co/image/ab67616d0000b273e297867006feb13355aa30f0
7ewUe1tbOagYmEHEkjh5a1,5Kuxl5ZenCl9fYzmtin6ot,Sokół,Różewicz - Interpretacje,2015 Prosto,29,2015-06-12,https://i.scdn.co/image/ab67616d0000b273eaae3eafe8a2ca67ecbcb485
1oJ18pSKr2JJLOpa2edFhu,5Kuxl5ZenCl9fYzmtin6ot,Sokół,Czarna Biała Magia,Prosto,42,2013-12-13,https://i.scdn.co/image/ab67616d0000b273bfca6c1b0635b1d74b09fa46
5g28vJMnofTRxPDhhRPZ6J,5Kuxl5ZenCl9fYzmtin6ot,Sokół,Czysta Brudna Prawda,Prosto,45,2011-05-13,https://i.scdn.co/image/ab67616d0000b273c902e98ab4d65ccb6c3fa5a8
6iejVzXSWOMR5jxazb3oZW,5Kuxl5ZenCl9fYzmtin6ot,Sokół,Czyste Brudne Remixy,Prosto,17,2011-05-13,https://i.scdn.co/image/ab67616d0000b2733a47c3d713d2a2095d1580b8
26kvTv5R1iKwHCDaPhyXbh,5Kuxl5ZenCl9fYzmtin6ot,Sokół,To prawdziwa wolność człowieka,Visioner,21,2009,https://i.scdn.co/image/ab67616d0000b273cafb7972018091cac2b7a0bc
4kEESGvxrk1M4BcTgnxOCj,5Kuxl5ZenCl9fYzmtin6ot,Sokół,Ty Przecież Wiesz Co,Prosto,38,2008-12-20,https://i.scdn.co/image/ab67616d0000b2730891b8172e370d31be7281b8
7rcHW775yXSZec3NKTbusm,5Kuxl5ZenCl9fYzmtin6ot,Sokół,Teraz Pieniądz w Cenie,Prosto,39,2007-12-14,https://i.scdn.co/image/ab67616d0000b273d30b9f32c448214eacbda55c
3IKQ7h13uSZN9cOWQNfGmU,5Kuxl5ZenCl9fYzmtin6ot,Sokół,Zorro,Wojtek Sokol,43,2020-02-07,https://i.scdn.co/image/ab67616d0000b273a9fc9b5cc6dbfec971d7a0fa
71hUyJG0xSz2GxysVeXjrW,5Kuxl5ZenCl9fYzmtin6ot,Sokół,Świadomy sen,WM Poland/WMI,46,2019-02-14,https://i.scdn.co/image/ab67616d0000b273a4728144a0cd164dcdc6c73d
4A69oe1LyshLTafGK09emE,5Kuxl5ZenCl9fYzmtin6ot,Sokół,Koniec gatunku,WM Poland/WMI,17,2019-01-25,https://i.scdn.co/image/ab67616d0000b273bc298636f9e5cdb7f081d9fe
2wvLCuysRYcWwm26cL4cna,5Kuxl5ZenCl9fYzmtin6ot,Sokół,Chcemy być wyżej [Projekt Tymczasem],Prosto,46,2018-08-28,https://i.scdn.co/image/ab67616d0000b273d4d2ae088fbc280a05c5d210
1gdmFspsWzdpcB8onwIZ2F,5Kuxl5ZenCl9fYzmtin6ot,Sokół,Warszawa,Prosto,25,2017-11-27,https://i.scdn.co/image/ab67616d0000b273893f09f5df9aa4810d1bc357
0CvpPz6KJuclxYuJJDmkCZ,5Kuxl5ZenCl9fYzmtin6ot,Sokół,"Rób To, W Co Wierzysz",Prosto,35,2017-05-15,https://i.scdn.co/image/ab67616d0000b273fab3578888e578637140cfeb
3Aq4xsq9CoHVOYCRCJH1IM,5Kuxl5ZenCl9fYzmtin6ot,Sokół,"Singiel ""W Aucie""",Prosto,24,2008-11-07,https://i.scdn.co/image/ab67616d0000b273eb2c0636fed17536df959186
0NswGrMDNxBGq6DwAnIdU1,7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,"POCZTÓWKA Z WWA, LATO '19",Taco Corp,68,2019-07-24,https://i.scdn.co/image/ab67616d0000b273ccdd1417b8727c20f490c09d
3cNSfvMTPQGNXNlqCioKE1,7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,Café Belga,Taco Corp,62,2018-07-13,https://i.scdn.co/image/ab67616d0000b273d06a4a3bf562cc84a32d82fe
1OSThsZztBE3D9TTG7bm0s,7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,"0,25 mg",Step Dystrybucja,60,2018-04-23,https://i.scdn.co/image/ab67616d0000b2735e3e3931f227918a1e19ca92
5OGcPC39VfTatSWprS0RGe,7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,"Soma 0,5 mg",Step Dystrybucja,64,2018-04-13,https://i.scdn.co/image/ab67616d0000b2739d0f59ac17b41d5e45f3972d
33loeuvtDJ4ptPJawMW6Le,7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,Szprycer,Asfalt Records,59,2017-07-31,https://i.scdn.co/image/ab67616d0000b2738db71d66bde39555c914ad1d
4m0OBRRxuaMSu3ogm4wOx9,7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,Marmur,Asfalt Records,58,2016-11-02,https://i.scdn.co/image/ab67616d0000b27348de369056e84d8c6c3af55d
7ntAVAYaZO2615DOZAx7Dd,7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,Umowa o Dzieło,582450 Records DK,55,2015-06-28,https://i.scdn.co/image/ab67616d0000b27358fa1b43e1180ee203d6d070
66KjZdD65VAxQ3rz2GCaPJ,7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,Trójkąt warszawski,582450 Records DK,55,2015-05-13,https://i.scdn.co/image/ab67616d0000b273d7ccfec17dcd59d610c3ea59
4FRUE7DS8XjNCTPfg9G7CN,7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,HAUTE COUTURE,TUZZA Globale,50,2020-03-05,https://i.scdn.co/image/ab67616d0000b2732371109ef60f1312b1fbd54d
402JxgRJU4pZDD9avszMyH,7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,bigos,Universal Music Polska Sp. z o.o.,47,2019-11-06,https://i.scdn.co/image/ab67616d0000b2733409d6898ff7e3c3677daeea
228Mzfzb0i3e43RmgPAHAM,7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,Flagey,Taco Corp,50,2018-07-20,https://i.scdn.co/image/ab67616d0000b2733b9cd7de5b3610f2daccd687
7wEakddvGU7ThhnN9fCK1B,7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,Kryptowaluty,Step Dystrybucja,40,2018-04-09,https://i.scdn.co/image/ab67616d0000b2730f95f08dd88a63bac16a995a
7d7XtYNerCQl7eCnloFwLI,7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,Metallica 808,Step Dystrybucja,39,2018-04-04,https://i.scdn.co/image/ab67616d0000b2738e38b1b1a973cda33da4e7e1
7f1YVd7JKcIP1urkhmdJWp,7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,Tamagotchi,Step Dystrybucja,48,2018-03-22,https://i.scdn.co/image/ab67616d0000b273b22c768a533038b0e52a18bd
1uVyPjpZxZX1Fkv5JDWvAQ,7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,Art-B,Step Dystrybucja,36,2018-03-16,https://i.scdn.co/image/ab67616d0000b27306f21b843447d97c648ab2fc
2FR4jyEN61L5p0uoHGQhkF,7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,Wosk,Taco Corp,52,2016-07-27,https://i.scdn.co/image/ab67616d0000b2737e1c7f38f1b732b6692dd5d4
32Fft8VRrFiEKniUtSMJBd,7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,Deszcz Na Betonie,Taco Corp,48,2016-07-06,https://i.scdn.co/image/ab67616d0000b2732513d48e096818295f567059
1aa4vPYoRrwoIw1NUBcCXt,7CJgLPEqiIRuneZSolpawQ,Taco Hemingway,6 Zer,582450 Records DK,28,2015-06-06,https://i.scdn.co/image/ab67616d0000b2737f89649f9be4e6b71cd5059c
1SC48pPn6og8nw9frzPgfF,10iF348LBI6gOnLue1qnG5,Te-Tris,Specialite,Step Dystrybucja,23,2017-12-04,https://i.scdn.co/image/ab67616d0000b27321387977842426ad811f5b19
1ACjDTyX4UBRyFbGV5LnLE,10iF348LBI6gOnLue1qnG5,Te-Tris,Definitywnie,Step Records,30,2015-10-23,https://i.scdn.co/image/ab67616d0000b2739f29a5163b0396c126a08506
25kYw4SEoRIJ0RqKQuODSj,10iF348LBI6gOnLue1qnG5,Te-Tris,Lot 2011,Aptaun Records,37,2011-10-21,https://i.scdn.co/image/ab67616d0000b273775b2e1d913797910fa760d7
6HV0p4qfUh15qDefGoemAJ,10iF348LBI6gOnLue1qnG5,Te-Tris,Historie,WM Poland/WMI,12,2019-07-19,https://i.scdn.co/image/ab67616d0000b273a96fdab9fe88a60e077795f9
2Ndtstdt06W4T4DMS8jRNI,10iF348LBI6gOnLue1qnG5,Te-Tris,Jurek Mordel,Step Records,14,2015-10-23,https://i.scdn.co/image/ab67616d0000b27396dc03fa58aa833101a95f73
61VIqaZ6CyXzWsRa8NsJWA,10iF348LBI6gOnLue1qnG5,Te-Tris,Strachy,Aptaun Records,4,2013-10-10,https://i.scdn.co/image/ab67616d0000b2736e70a598dfa99403eb9b03a8
2zQUxDa4ptiMoTb9Hirnpt,38iqZSGa2pvToKrMISU8g1,TEDE,Esende Mylffon: Hałas,Wielkie Joł,35,2020-04-10,https://i.scdn.co/image/ab67616d0000b273cf3b76be9b8fc80f778c1c31
4lNXarzBTFi2oA8Id18con,38iqZSGa2pvToKrMISU8g1,TEDE,Esende Mylffon,Wielkie Joł,27,2020-04-10,https://i.scdn.co/image/ab67616d0000b27352f341e48122a520cdcee11c
2qYbNl5QF0oTJqfsIj1Zfd,38iqZSGa2pvToKrMISU8g1,TEDE,Stadium X Lecia,Asfalt,30,2019-11-29,https://i.scdn.co/image/ab67616d0000b2733e69280e5a1bc9e055553203
3Qr0QSL1jtw9dLQ5JGPRSk,38iqZSGa2pvToKrMISU8g1,TEDE,Note2,Asfalt,24,2019-09-19,https://i.scdn.co/image/ab67616d0000b273386135e825413708b2499b28
6u19CwI9rl3PWFP4JMO865,38iqZSGa2pvToKrMISU8g1,TEDE,KARMAGEDON,Wielkie Joł,40,2019-05-09,https://i.scdn.co/image/ab67616d0000b273a08bbeee377ffcdb1655f871
0IXqCodLrDYVoOCGukiXZ2,38iqZSGa2pvToKrMISU8g1,TEDE,ELLIMITATI,Wielkie Joł,28,2018-12-07,https://i.scdn.co/image/ab67616d0000b273691690accde8a651fcc2008c
2M6z8N2uKfFctep3ITf2sn,38iqZSGa2pvToKrMISU8g1,TEDE,TDM Vixtape,Wielkie Joł,20,2018-07-30,https://i.scdn.co/image/ab67616d0000b2738d0e6cf4c284e3905ce1e2af
5Gs34BXkYC5keqXudrhUAm,38iqZSGa2pvToKrMISU8g1,TEDE,NOJI?,Wielkie Joł,39,2018-06-15,https://i.scdn.co/image/ab67616d0000b273df1a48ab99a3ea238610b5ef
23eaxcdwh75Oo3NVkJJHhx,38iqZSGa2pvToKrMISU8g1,TEDE,SKRRRT,Wielkie Joł,47,2017-06-23,https://i.scdn.co/image/ab67616d0000b27357fe794d4a2e58f7b7701136
5hj1rBWbQXIzXsiHcIc6MU,38iqZSGa2pvToKrMISU8g1,TEDE,Pół Życia na Żywo,Wielkie Joł,25,2017-04-20,https://i.scdn.co/image/ab67616d0000b27390e18e4578802a587e502ff1
6dqONmgwbA9DGIDyv6DAz3,38iqZSGa2pvToKrMISU8g1,TEDE,Keptn',Wielkie Joł,35,2016-12-02,https://i.scdn.co/image/ab67616d0000b2739e71704ed5c8797cb19ffeda
2qMSK0yfVFnZU0opaeG3RI,38iqZSGa2pvToKrMISU8g1,TEDE,Vanillahajs Edycja Premium,Wielkie Joł,38,2015-12-04,https://i.scdn.co/image/ab67616d0000b2739044f5f17c3c8b986b03e583
